#key	synopsis
1552 Tenka Tairan (Japan)	1552 Tenka Tairan is a war strategy game set during the Sengoku period of the Japanese history (1552-1600) when ambitious daimyo (feudal lords) began to overthrow their superiors, resulting in a global war for dominance in Japan. The player controls a warlord, choosing one of the available historical figures or creating their own character. Character creation is Ultima-style where are a series of questions generates the player-controlled general with relevant statistics. The gameplay involves managing the army, advancing the troops, conquering neighboring provinces, defending castles with a wealth of tactical possibilities. Though the game pauses when the player makes a decision, the time advances regardless of the player's actions, effectively making Tenka Tairan a real-time strategy game.
Addams Family, The (USA)	Basierend auf dem Addams Family-Film unterscheidet sich dieses Spiel deutlich von den anderen Addams Family-Varianten. Der Spieler schlüpft in die Rolle von Tully Alford, der korrupten Anwältin der Addams-Familie. Er findet heraus, dass irgendwo im Familienanwesen ein großer Schatz in einem Tresor aufbewahrt wird. Er beschließt, sich in die Villa zu wagen und den Schatz zu holen. Das wird natürlich alles andere als einfach, denn die verrückten Addams-Familienmitglieder und eine Legion von Geistern und Monstern sorgen dafür, dass der Anwalt scheitert ... Wie die meisten anderen Addams Family-Inkarnationen ist dies ein Side-Scrolling-Actionspiel. Tully Alfords einzige Waffe ist ein Regenschirm, der Energieschüsse auf Feinde abfeuert. Tully kann auch springen und sich ducken, um feindlichen Schlägen auszuweichen. Die Spielwelt besteht aus einem „Hub“-Bereich, der Halle des Herrenhauses der Familie Addams und vielen Räumen, von denen die meisten zu Beginn des Spiels verschlossen sind. Das Gameplay besteht hauptsächlich darin, die zugänglichen Räume zu erkunden und Schlüssel zu sammeln, die benötigt werden, um dabei andere Türen zu öffnen. Einige der Räume enthalten Schätze und Power-Ups, während andere von Monstern heimgesucht werden oder der Spieler einen Bossgegner besiegen muss, um voranzukommen.
Advanced V.G. (Japan)	Advanced Variable Geo ist ein Kampfspiel, das nur aus weiblichen Kämpfern besteht! Sie haben die Wahl zwischen 9 Mädchen: Yuka Takeuchi, eine Kellnerin und die Heldin des Spiels, Chiho Masuda, ein Ninja-Mädchen, Manami Kusunoki, ein seltsames und süßes Mädchen mit Katzenhandschuhen, Jun Kubota, Satomi Yajima, Ayako Yuki, Elirin, Kaori Yanase und Reimi Jahana. Es gibt 3 Spielmodi: den normalen Modus, den VS-Modus und den Story-Modus. Die Geschichte des Spiels ist recht ungewöhnlich: Kellnerinnen aus verschiedenen Restaurants treten in großen Turnieren gegeneinander an, wobei sie mächtige Superangriffe und spezielle Kampftechniken einsetzen. Im Story-Modus ist nur Yuka spielbar.
Ai Chou Aniki (Japan) (SADS, SAES)	Ai Cho Aniki ist ein Actionspiel auf der TurboGrafx-CD. In diesem Side-Scrolling-Shooter spielen Sie als Bodybuilder und wählen zwischen den beiden Nebencharakteren aus dem vorherigen Cho Aniki-Spiel. Umgekehrt treten die Hauptcharaktere von Cho Aniki hier in den Hintergrund und tauchen von Zeit zu Zeit auf, um Ihrem sportlichen Helden in Badehose Boni zu überreichen.
Akumajou Dracula X - Chi no Rondo (Japan)	Die Geschichte des Spiels ist sehr typisch für einen Castlevania Titel. Richter Belmont, vom berühmten Belmont Clan, muss seine Liebsten (seine Verlobte Annette Renard und ihre Schwester Maria Renard), sowie zwei weitere entführte Mädchen retten, die von Dracula entführt wurden. Trotz des sehr einfachen Plots, bietet das Spiele eine Reihe von innovativen Storywendungen.
Alshark (Japan)	Ein junger Mann namens Sion Asmarn lebt mit seinem Vater, einem berühmten Forscher, in der Stadt Cosma auf dem Planeten Homu. Eines Tages fällt ein riesiger Meteorit auf den Planeten. Sions Vater macht sich mit dem Physiker Mamon Penrose auf den Weg, um den Vorfall zu untersuchen. Sion und seine Freundin Shoko, Mamons Tochter, wagen sich in die Schlucht, in die der Meteorit gefallen ist, doch sie sehen, wie Mamon, der offenbar von einer geheimnisvollen Kraft besessen ist, Sions Vater tötet und dann flieht. Entschlossen, Licht in diese schreckliche Angelegenheit zu bringen, begeben sich die beiden jungen Leute auf eine Reise, die sie in verschiedene Ecken des Universums führt.
Ane-san (Japan)	Ane-San ist ein Beat 'em Up mit einer rein weiblichen Besetzung; Sie beginnen mit drei Charakteren (Ai, Chika und Makoto), die alle Mitglieder einer Bande sind, und kämpfen gegen andere Banden, um Ihr Territorium zu erweitern. Je nachdem, mit wem Sie die Bosse besiegen (normalerweise Ai), werden einige von ihnen später zu Ihnen stoßen. Jeder Charakter spielt sich etwas anders und hat einen anderen Spezialzug. Wenn einer der Charaktere in einer Phase KO wird, muss er einen Tag damit verbringen, sich zu erholen (ein Tag ist eigentlich eine Phase), bevor er wieder verwendet werden kann. Werden alle Charaktere gleichzeitig ausgeschaltet, ist das Spiel beendet. Zusätzlich zum Basismodus bietet Ane-San zwei Minispiele und Sie können Ais Zimmer individuell gestalten (was Ihren Charakteren auch verschiedene Stat-Boosts verleiht). Manchmal hat Ai zwischen den Phasen seltsame Träume; es scheint zufällig zu sein.
Asuka 120% Maxima - Burning Fest. Maxima (Japan)	Asuka 120% Maxima Burning Fest ist ein Kampfvideospiel. Die Kulisse ist eine reine Mädchenschule! Es sind 11 spielbare Charaktere enthalten, darunter der versteckte Boss (der einzige männliche Kämpfer im Spiel). Jedes Mädchen repräsentiert einen anderen Teil des Schulprogramms, wie z. B. Chemie, Softball, Volleyball, Tennis usw. Jeder Kämpfer nutzt eine Waffe, die mit seinem Programm verknüpft ist, um seinen Gegner zu besiegen. So haben wir zum Beispiel Tamaki, die Tennisfrau, die ihren Schläger und ihre Bälle benutzt, um ihren Gegner zu schlagen, einschließlich Megumi, die kleine Kawai-Cheerleaderin, die sich mit ihren Pompons austobt oder sogar Kumi, die Turnerin, greift mit ihrem Band usw. an.
Avenger (Japan)	Avenger ist ein vertikal scrollender Shooter, mit dem Sie einen Hubschrauber steuern können. Durchschreiten Sie zahlreiche Phasen des Chaos. Das Waffensystem weicht geringfügig vom Standard ab; Sie wählen den Waffentyp zu Beginn des Levels (Primär-, Sekundär- und Spezialwaffe) und behalten ihn bis zum Beginn des nächsten Levels. Während des Spiels erhalten Sie wenig Kraft, um Ihre Waffen oder Ihren Schild zu verbessern!
Baby Jo - The Super Hero (Japan)	Baby Jo ist ein horizontal scrollendes Plattformspiel. Jo kann Rasseln einsammeln, die auf Feinde (wie Bienen, Rasenmäher oder Spinnen) geworfen werden können. Neben der Sorge um den Gesundheitsverlust des Babys (dargestellt durch ein zunehmend weinerliches Gesicht) wird die Windel des Babys mit der Zeit immer feuchter und auch der Durst nimmt zu. Wenn die Windel zu feucht wird oder das Baby zu durstig wird, verliert der Spieler sofort ein Leben. Daher ist es wichtig, saubere Fläschchen und Windeln zu sammeln.
Bakushou Yoshimoto Shinkigeki (Japan) (FABT)	Das Spiel basiert auf der Comedy-TV-Show Yoshimoto no Shinkigeki, die wiederum auf einer in Osaka und Umgebung beliebten Theater-Comedy-Show basiert. Im Spiel spielen Charaktere die Hauptrolle, die entweder wie die Schauspieler aus der Fernsehserie aussehen und/oder den von ihnen gespielten Charakteren ähneln. Die Show besteht aus kurzen Episoden, die komische Situationen darstellen und in keiner Beziehung zueinander stehen. Das Gleiche gilt auch für das Spiel: Es gibt keine wirkliche Geschichte, sondern nur eine Reihe urkomischer und absichtlich unmöglicher Situationen, in denen sich die Protagonisten befinden.
Battle Shanghai - Dragon's Eye (Japan)	Dragon's Eye ist eine Umsetzung des berühmten chinesischen Brettspiels, das international als Shanghai bekannt ist und Shanghai II: Dragon's Eye sehr ähnlich ist. Das Spiel bietet Versionen von Shanghai und Dragon's Eye für einen oder zwei Spieler, ein Dutzend Spielstein-Layouts mit vier Spielstein-Sets (ein traditionelles Mahjong-Set, ein mittelalterliches Fantasy-Set, Verkehrsschilder und Nationalflaggen; die Genesis-Version hat nur die (die ersten beiden) und mehrere andere Spieloptionen einschließlich Hinweisen.
Bazar de Gozarre no Game de Gozarre (Japan)	Bazaru de Gozaru no Game de Gozaru ist ein Puzzlespiel mit einem Affen-Protagonisten namens Bazaru. Das Konzept des Spiels ähnelt im Entferntesten dem von Lemmings: Die Aufgabe des Spielers besteht darin, die Aktionen des Helden zu „programmieren“, um eine Bühne voller Fallen und Gefahren sicher zu durchqueren. Im Gegensatz zu den Lemmingen gibt es in diesem Spiel nur einen Primaten, den es zu kontrollieren gilt; Außerdem muss die „Programmierung“ des Spielers durchgeführt werden, bevor der Affe losgelassen wird, anders als bei der Echtzeit-Spielereingabe in Lemmings. Der Spieler befiehlt dem Affen im Grunde, an bestimmten Stellen (die auf der Levelkarte durch Ausrufezeichen hervorgehoben sind) zu tun, was er tun soll. Zu Beginn sind die Level kurz und einfach und der Affe kann nur eine Aktion ausführen. Je weiter das Spiel voranschreitet, desto komplexer werden die Rätsel und damit auch die Anzahl der Aktionen, die der Affe ausführen muss, um in Sicherheit zu gelangen.
Beyond Shadowgate (USA)	Dies ist eine Fortsetzung des Abenteuerspiels Shadowgate. Du steuerst Prinz Eric, den Nachkommen des Helden des ersten Spiels. Sie kehren in Ihr Heimatland zurück, nur um festzustellen, dass Ihr Vater ermordet wurde. Du solltest der neue König werden, aber der Minister des verstorbenen Königs hat andere Pläne, beschuldigt dich, deinen eigenen Vater getötet zu haben, und wirft dich ins Gefängnis, wo dein Abenteuer beginnt. Im Gegensatz zum ersten Shadowgate ist dies ein Plattformspiel – kein Actionspiel, sondern ein klassisches Point-and-Click-Abenteuer aus Plattformperspektive. Sie können Ihren Helden bewegen, untersuchen, manipulieren und Objekte nehmen. Sie können sich auch ducken und einen &quot;Punch&quot; -Befehl haben. Finden Sie die richtigen Lösungen für die Rätsel des Spiels, sonst erwartet Sie ein grausamer Tod!
Bishoujo Senshi Sailor Moon (Japan)	Sailor Moon war der Titel eines Videospiels, das 1994 in Japan für die PC-Engine-Konsole veröffentlicht wurde. Das Spiel war eine interaktive Geschichte mit Charakteren und Synchronsprechern aus dem Anime sowie einigen Originalcharakteren. Die Lieder „Koisuru Otome wa Makenai“ und „Onaji Hoshi ni Umareta Futari Dakara“ wurden speziell für dieses Spiel geschrieben. Von jedem Lied erschien eine gekürzte Version im Spiel, während Vollversionen auf der Single „Sailor Moon: PC Engine Theme Songs“ verfügbar waren.
Black Hole Assault (Japan)	„Blackhole Assault“ spielt im 22. Jahrhundert. Die Erdtechnologie ist so weit fortgeschritten, dass die Erforschung des unmittelbaren Sonnensystems nicht nur möglich, sondern aufgrund begrenzter Ressourcen auch notwendig ist. Menschen versuchen, Ressourcen im gesamten Sonnensystem zu ernten, geraten jedoch in Schwierigkeiten mit außerirdischen Eindringlingen. Es liegt an einer kleinen menschlichen Streitmacht, die die Bedrohung durch die Konfrontation mit den Außerirdischen erkennt und versteht.
Blood Gear (Japan)	Blood Gear ist ein Rollenspiel/Actionspiel. Das allgemeine Gameplay-System ähnelt in gewisser Weise dem der Exile-Serie: Die Erkundung der Stadt erfolgt in der standardmäßigen „RPG-ähnlichen“ Ansicht, während alle feindlichen Gebiete als horizontale Scroll-Levels dargestellt werden, manchmal mit ausgefeilten Plattformstrukturen. Der Spieler kämpft in Echtzeit gegen feindliche Roboter, wie in einem klassischen Side-Scrolling-Actionspiel. Von Spielern gesteuerte angetriebene Geräte können mit verschiedenen Waffen ausgestattet werden. Nahkampf- und Fernkampfwaffen (Pistolen, Sturmgewehre, Laserpistolen usw.) können in Geschäften gekauft oder bei der Erkundung feindlicher Gebiete gefunden werden. Die Gesundheit wird mit Reparatursätzen unterschiedlicher Wirksamkeit wiederhergestellt, die auch von Feinden gekauft, gefunden oder zufällig fallen gelassen werden können.
Bomberman - Panic Bomber (Japan) (FAAT)	Panic Bomber ist ein Puzzlespiel mit fallenden Blöcken, das ein wenig an Puyo-Puyo-Spiele erinnert: Anstelle von Tetris-ähnlichen abstrakten Blöcken fallen kleine farbige Köpfe herunter und müssen durch Drehen und Anpassen in Dreierreihen (vertikal oder horizontal) angeordnet werden mit anderen Köpfen der gleichen Farbe. In diesem Fall gehören die Köpfe eindeutig zur Titelfigur der Bomberman-Reihe.
Bonanza Bros. (Japan)	Mobo und Robo Bonanza sehen sich gerade ihre Lieblingsfernsehsendung an, als das Bild zu knistern beginnt und auf dem Bildschirm der Schatten eines mysteriösen Unbekannten erscheint. Dieser fordert sie auf, bestimmte Gegenstände einzusammeln, die er im Inneren verschiedener Gebäude platziert hat, um seine Sicherheitsstärke zu testen. Wenn sie die Gegenstände erfolgreich zurückbringen, werden Mobo und Robo belohnt. Beide erklären, dass sie die Arbeit in nur drei Minuten erledigen werden. Allerdings ahnen sie nicht, dass jedes Gebäude mit Sicherheitsbeamten gespickt ist, die Alarm schlagen, wenn sie auf frischer Tat ertappt werden. Sie müssen also alle Schätze einsammeln, bevor Sie die Gebäude verlassen, und alle Sicherheitsbeamten erschießen, die sich Ihnen in den Weg stellen. Denken Sie daran, dass Sie nur eine begrenzte Zeit zur Verfügung haben. Eine Karte des Spiels hilft Ihnen dabei, die Schätze zu finden.
